land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
128,128,1,1,0,0,0,0,1.7,0,10,0,5.8,99792
264,237,5,4,1,1,0,1,1.5,1,3,0,1.5,236529
419,419,7,6,1,1,1,1,6.5,1,19,0,1.6,332978
138,118,1,1,0,1,0,0,3.7,0,17,0,5.2,101046
192,185,3,1,1,0,1,0,0.6,0,11,0,2.6,150652
105,105,1,2,0,0,0,0,2.8,1,17,0,2.6,87982
219,202,4,5,1,1,0,1,3.9,1,9,0,2.5,193894
315,274,5,3,1,1,1,1,1.6,1,17,0,0.6,280973
214,184,3,1,1,1,0,0,3.7,1,17,0,5.8,166330
277,249,4,4,1,1,1,0,1.2,0,8,0,1.4,217749
261,237,5,5,1,1,1,1,2.5,1,17,0,1.5,232268
220,217,4,2,1,1,0,1,3.3,0,19,0,1.4,177861
300,270,4,5,0,1,1,0,4.3,1,22,0,0.6,236023
264,259,4,4,0,1,1,1,4.7,1,6,0,1.9,230218
193,183,4,4,0,1,1,0,1.5,1,20,1,6.3,179617
317,271,5,3,1,1,1,1,5.7,1,9,0,3.6,280917
293,292,4,3,0,1,1,1,2.9,1,13,0,5.4,247846
263,228,5,5,1,1,1,1,4.6,1,21,0,5.3,232089
222,189,3,1,0,1,0,1,3.3,0,11,0,6.7,172820
192,185,4,3,1,1,1,1,1.3,1,2,0,0.6,196459
315,313,6,4,1,1,1,1,1.9,1,6,0,3.7,276470
126,122,1,2,0,0,0,0,5.1,0,12,0,1.4,92828
297,276,4,3,1,1,1,1,5.3,1,15,0,5.8,247354
169,157,2,2,1,0,0,1,0.6,1,11,0,3.4,162479
246,232,4,3,1,1,1,1,3.1,1,6,0,4.8,223218
238,205,3,1,1,1,0,0,3.3,0,10,0,3.5,170708
308,307,4,4,1,1,1,0,4.8,1,17,0,2.2,239891
228,209,4,2,0,1,1,1,6.5,1,2,0,4.5,204889
296,273,4,3,0,1,1,0,3.1,1,18,0,2.5,230016
272,246,4,2,1,1,0,1,5.8,1,3,0,2.1,231055
301,272,5,2,1,1,1,1,4.1,1,21,0,0.4,259389
231,220,4,4,1,1,1,1,3.3,0,11,0,4.5,188765
238,216,5,5,1,1,1,1,4.4,1,8,0,0.2,224100
172,160,3,3,0,0,0,0,2.7,1,15,0,3.8,135057
281,266,4,2,1,1,1,1,4.6,0,5,1,5.4,256793
197,174,4,5,1,1,1,1,4.1,1,5,0,2.3,191943
331,299,5,5,1,1,1,0,4.3,1,5,0,3.9,264956
249,219,5,3,1,1,1,1,6.5,1,22,0,5.7,212008
161,161,3,1,1,0,1,0,3.7,1,13,0,6.4,129849
587,515,7,8,1,1,1,1,1.1,1,4,0,3.9,494271
135,127,1,1,0,0,0,0,4.4,0,17,0,1.9,95603
136,118,2,3,1,1,0,0,5.4,0,5,0,1.9,105432
214,194,3,2,1,1,0,0,3.8,0,5,0,3.1,158748
231,224,3,4,1,1,1,0,4.1,0,12,0,3.3,178875
255,253,4,4,1,1,1,1,2.9,1,3,0,2.8,237956
192,174,4,3,1,1,1,1,5.7,1,16,0,1.4,183338
187,163,2,1,1,1,0,0,1.9,0,11,0,0.7,147711
224,205,4,3,1,1,0,1,5.3,1,3,0,1.8,201114
275,249,4,5,1,1,0,1,3.5,0,10,0,1.3,210189
118,111,1,2,0,0,0,0,5.1,0,5,0,3.4,84879
229,223,4,4,1,1,1,1,1.8,0,16,0,2.1,190266
598,560,7,8,1,1,1,1,1.9,1,2,1,6.5,554660
179,159,2,1,0,1,0,1,2.1,0,19,0,4.9,143252
156,148,2,1,0,0,0,0,3.9,0,3,0,3.8,117061
139,120,1,1,0,1,0,0,6.6,1,18,0,0.4,117543
545,439,8,8,1,1,1,1,6.8,1,8,0,0.3,456066
241,207,4,2,0,1,1,1,4.3,1,1,0,4.2,225965
125,112,1,1,0,1,1,0,4.6,1,16,0,5.2,114027
266,258,4,3,0,1,1,1,3.7,0,17,0,4.3,199240
297,266,5,5,1,1,1,1,2.4,1,7,0,0.4,267789
238,236,5,4,1,0,1,1,0.3,1,9,0,5.3,225874
192,177,4,4,0,1,1,1,2.1,1,6,0,3.5,190376
218,210,3,3,1,0,0,0,4.3,1,15,0,0.1,171640
209,189,3,4,0,1,1,0,5.9,0,16,0,2.9,158441
172,152,3,4,1,1,1,0,4.4,1,12,0,4.4,148683
141,121,1,2,0,0,1,0,1.5,1,14,0,4.9,127680
126,112,2,1,1,0,0,1,4.9,0,7,0,3.9,107864
334,303,5,3,1,1,1,1,0.3,1,10,0,3.7,298182
340,305,5,2,1,1,1,1,5.8,1,4,0,2.7,286364
297,267,4,4,1,1,1,1,3.4,1,10,0,3.1,262667
213,197,3,3,0,1,0,0,5.8,0,13,0,3.8,147080
294,275,4,2,1,1,1,1,5.8,1,7,0,0.8,251737
155,152,3,3,1,0,0,1,1.2,1,17,0,1.4,150153
236,219,4,4,1,1,1,0,0.8,0,11,0,5.9,192911
124,117,1,2,0,0,0,0,3.9,0,16,0,4.1,92173
217,188,4,4,1,1,1,1,0.9,1,9,0,0.6,218192
242,213,4,5,1,1,1,1,4.1,1,19,0,2.6,215565
289,266,5,4,1,1,1,1,1.4,1,8,0,3.9,253851
385,339,6,4,1,1,1,1,5.5,1,13,0,3.7,318061
239,222,3,3,1,1,0,1,2.8,0,10,0,3.8,191424
395,338,6,7,1,1,1,1,0.5,1,4,0,6.7,346639
242,241,5,2,1,1,1,1,4.4,1,18,0,2.6,205230
165,150,2,1,0,1,0,0,0.5,1,18,0,4.6,140896
178,153,3,1,1,1,1,0,3.5,0,19,0,2.7,146777
472,412,8,8,1,1,1,1,4.2,1,16,0,6.3,385713
152,135,3,3,1,1,0,0,6.8,1,17,0,1.6,128503
342,311,5,5,1,1,1,1,4.9,1,17,0,1.1,285002
185,158,2,3,0,1,1,0,0.1,1,8,0,0.3,184252
245,231,5,3,1,1,1,1,0.3,1,18,0,2.9,234373
788,737,8,7,1,1,1,1,4.2,1,12,0,6.8,590920
245,244,5,5,1,0,1,1,5.5,1,17,0,4.2,199506
182,179,2,3,0,0,0,1,0.6,0,3,0,6.1,155236
172,163,3,2,1,0,0,1,3.4,0,18,0,0.6,140833
201,184,4,5,1,1,1,0,2.7,1,19,0,6.4,171868
205,186,3,2,0,1,1,0,4.3,0,3,0,1.4,162961
494,493,7,5,1,1,1,1,3.7,0,22,0,2.6,355870
208,205,3,1,0,0,1,0,3.1,1,9,0,0.7,174477
301,286,5,5,1,1,1,1,0.8,1,10,0,4.2,265112
277,251,5,5,1,1,1,1,0.9,1,9,0,3.5,250658
228,203,4,5,1,1,1,1,4.8,0,4,0,4.7,187913
324,304,5,2,1,1,1,1,3.1,1,16,0,1.5,279215
305,291,4,5,1,1,1,1,6.1,1,1,0,1.4,266848
308,274,4,5,1,1,0,1,0.6,1,3,1,6.8,313214
299,276,5,4,1,1,1,1,2.9,1,10,0,2.9,261575
147,135,1,2,1,0,0,0,4.2,1,6,0,0.4,118821
260,252,4,5,0,1,1,1,2.5,1,16,0,3.9,225944
402,346,6,6,1,1,1,1,5.2,1,8,0,0.6,338358
236,228,5,2,1,1,1,1,4.4,1,6,0,4.2,207907
254,236,5,5,1,1,1,1,4.8,1,19,0,1.8,216265
171,171,3,1,0,0,0,0,2.4,1,22,0,6.9,126354
268,231,4,2,1,1,0,1,2.6,0,19,0,1.9,211821
138,132,2,3,1,1,0,1,5.5,0,4,0,0.6,126761
317,293,5,2,1,1,1,1,2.4,1,5,0,4.6,284602
223,193,4,3,1,1,0,1,0.5,1,8,0,4.9,205589
265,237,4,4,1,1,0,0,6.2,1,12,1,2.4,232582
312,289,5,2,1,1,1,1,3.4,1,4,0,4.3,280787
233,205,3,1,1,0,0,0,1.4,0,9,0,4.7,163236
256,231,4,3,1,1,0,1,6.3,1,16,0,3.5,213408
299,258,5,2,1,1,1,1,6.9,1,6,0,2.5,256924
130,111,1,1,1,1,0,0,2.7,0,17,0,2.8,102607
333,304,5,3,1,1,1,1,5.3,1,19,0,0.7,277482
309,285,4,5,1,1,1,1,6.3,0,21,0,3.6,237380
180,173,3,2,0,0,0,1,6.5,0,2,0,2.1,145454
281,281,4,2,0,1,1,1,4.6,1,9,0,2.1,236911
268,242,5,3,1,1,1,1,1.4,1,3,0,1.2,250042
357,323,6,5,1,1,1,1,3.2,1,13,0,4.9,306261
177,174,3,2,1,0,0,0,4.3,0,18,0,1.4,130352
200,191,4,5,0,1,1,1,4.7,1,17,0,3.3,174543
325,312,6,7,1,1,1,1,2.2,1,2,0,4.6,295470
333,302,5,3,1,1,1,1,2.3,1,1,0,1.9,298235
410,405,6,5,0,1,1,1,0.8,1,18,0,3.9,329859
260,241,4,2,0,1,0,1,6.1,1,2,0,5.4,215891
307,304,5,2,1,1,1,1,6.4,1,18,0,4.6,252385
144,129,2,2,0,1,0,1,3.6,0,3,0,3.3,123798
196,172,3,3,1,1,1,0,6.5,0,4,0,6.4,154595
104,92,1,1,1,1,0,0,0.3,0,8,0,5.3,101070
130,116,1,1,0,0,0,0,2.1,0,11,0,4.3,90087
306,283,4,5,1,1,1,0,6.7,0,10,0,1.6,218560
540,479,7,5,1,1,1,1,0.7,0,17,0,2.6,392510
221,205,3,4,1,1,1,0,6.7,0,16,0,6.4,158415
230,222,4,5,1,1,1,0,4.6,1,2,0,4.7,195234
237,226,4,2,1,1,1,1,5.6,1,4,0,2.7,212381
122,112,2,1,0,0,0,0,0.8,1,19,0,4.9,104430
173,156,3,3,0,1,0,0,3.5,0,1,0,2.1,129435
207,195,4,5,1,1,1,1,0.2,1,20,0,1.7,204226
160,154,2,2,0,1,0,1,2.4,0,10,0,2.7,139116
203,187,4,5,1,1,1,1,2.5,1,3,0,1.8,200460
248,221,5,4,1,1,1,1,4.4,1,4,0,1.8,235166
270,256,5,2,1,1,1,1,5.1,0,12,0,1.9,215143
265,253,5,2,1,1,1,1,4.7,1,12,0,6.9,237352
319,309,6,4,1,1,1,1,5.1,1,4,0,2.6,282622
100,97,1,1,0,0,0,0,5.8,0,20,0,0.9,73025
195,170,3,2,0,1,0,0,1.1,1,2,0,5.6,162681
462,424,6,4,1,1,1,1,5.1,1,16,0,5.2,359706
219,217,4,2,1,1,0,1,4.1,1,16,0,4.5,193371
321,280,5,3,1,1,1,1,5.2,1,4,0,6.1,275119
369,353,6,7,1,1,1,1,0.4,1,8,0,3.1,335145
172,163,2,3,1,1,0,0,4.1,0,5,0,5.7,128260
203,201,3,3,1,0,0,1,3.1,1,19,0,3.6,175727
172,172,2,3,0,0,1,0,0.5,0,15,0,2.5,135895
252,252,5,4,1,1,1,1,3.8,1,19,0,6.8,213772
155,151,2,1,0,0,1,0,2.2,0,1,0,6.5,117536
158,138,2,1,0,1,1,0,6.6,0,17,0,1.1,123762
345,331,5,3,1,1,1,1,6.4,1,19,0,5.6,279664
339,307,6,6,1,1,1,1,5.4,1,15,0,0.6,281674
541,515,7,7,1,1,1,1,3.4,1,10,0,1.3,446681
126,110,1,1,0,0,0,0,3.8,0,11,0,2.7,92094
245,224,5,3,0,1,1,1,6.5,1,13,0,1.7,216746
104,94,1,1,1,1,1,0,1.4,0,22,0,0.3,105097
182,164,3,4,0,1,0,0,4.8,1,22,0,4.9,140145
255,243,4,3,1,1,1,0,2.5,1,4,0,2.6,218223
355,310,6,5,1,1,1,1,4.6,1,16,0,1.3,303332
180,177,2,3,1,0,0,1,5.4,0,1,0,0.8,154138
357,314,5,2,1,1,1,1,3.1,1,21,1,1.6,330131
295,279,4,2,0,1,1,1,0.1,1,11,0,6.4,270533
302,301,5,3,1,0,1,1,2.5,1,17,0,1.5,247574
270,251,5,2,1,1,1,1,1.3,1,17,0,3.1,242312
374,360,6,7,1,1,1,1,1.2,1,12,1,4.3,355200
506,456,7,7,1,1,1,1,2.5,1,16,0,6.4,406935
489,480,7,5,1,1,1,1,5.3,1,13,0,6.8,382911
164,146,3,4,0,0,0,0,1.1,1,2,0,6.6,129648
200,184,4,5,1,1,1,1,2.5,1,16,0,4.9,190732
145,130,1,2,0,1,0,0,2.9,0,4,0,3.3,116741
139,128,2,1,0,1,0,0,2.5,1,4,0,5.8,116821
156,141,3,3,1,1,1,0,3.2,0,22,0,3.3,123989
280,259,4,3,1,1,1,1,4.7,1,22,0,5.5,229834
281,261,4,5,1,1,1,1,6.3,1,13,0,1.7,241996
304,302,4,4,1,1,1,0,5.3,1,16,0,3.5,228561
256,246,5,2,1,1,1,1,1.2,1,8,0,5.7,235732
192,167,3,3,1,1,0,1,3.2,0,17,0,2.5,157762
310,279,4,5,0,1,1,1,3.8,1,18,0,3.7,264536
275,266,4,5,1,1,1,1,5.7,1,15,0,6.4,232594
265,256,5,2,1,1,1,1,2.4,1,11,0,6.8,235199
179,176,3,1,0,0,0,0,6.7,1,13,0,4.8,134629
264,242,5,2,1,1,1,0,1.5,1,12,0,1.5,229708
308,268,5,2,0,1,1,1,6.2,0,9,0,3.4,238352
386,374,6,4,1,1,1,1,4.2,1,17,0,4.1,312647
141,122,1,1,0,1,0,0,0.7,0,4,0,5.9,120530
193,183,3,1,1,0,0,0,6.7,0,7,0,0.3,144167
245,238,5,5,1,1,1,1,1.7,1,22,0,0.7,224447
134,122,2,3,0,1,0,0,6.5,0,2,0,0.5,106652
224,218,3,1,1,0,0,1,0.4,1,4,0,1.3,218065
340,338,5,5,1,1,1,1,1.4,1,19,0,2.2,293515
238,210,3,1,1,1,0,1,6.2,1,2,0,1.2,208986
262,228,4,4,1,1,0,1,2.7,0,17,0,6.8,195393
243,233,5,3,1,1,1,1,3.2,1,17,0,0.3,222888
313,275,5,3,1,1,1,1,2.7,1,15,0,2.5,279073
167,161,2,3,0,1,0,0,1.6,1,7,0,0.1,150864
244,219,4,3,1,1,1,1,2.1,1,3,0,1.1,232444
268,267,5,2,0,1,1,1,2.8,1,17,0,4.5,224009
280,278,4,5,1,1,1,1,2.3,1,3,0,5.1,254316
297,272,4,3,1,1,1,1,4.7,0,22,0,5.1,218471
251,227,4,4,1,1,0,1,3.4,1,15,0,2.3,212111
325,302,5,5,0,1,0,1,4.8,1,12,0,5.3,264051
575,471,8,6,1,1,1,1,3.1,1,11,0,3.2,476967
270,242,4,3,1,1,0,1,0.5,1,6,0,0.2,253906
197,170,3,1,0,1,0,1,6.5,1,9,0,5.5,171732
599,589,7,4,1,1,1,1,5.5,1,22,0,1.9,463487
275,238,4,2,1,1,1,1,3.9,1,17,0,4.8,233959
301,284,5,3,1,1,1,1,3.5,1,7,0,0.2,267383
289,262,5,4,0,1,1,1,1.5,0,3,0,1.2,248176
224,198,4,3,1,1,1,0,1.6,1,11,0,5.2,201822
315,314,6,6,1,1,1,1,6.3,1,13,0,0.7,269782
192,177,3,4,1,0,0,1,4.6,1,4,0,4.7,173084
269,239,5,4,1,1,1,1,3.9,1,13,0,3.2,244550
212,192,3,3,1,0,0,0,6.7,1,15,0,5.6,152168
102,94,1,1,0,1,0,0,3.5,0,7,0,1.6,84668
123,118,2,1,0,0,0,0,2.5,0,7,0,0.4,100543
215,209,4,4,1,1,1,1,5.2,0,4,0,5.8,176344
196,174,4,4,1,1,0,1,1.1,1,16,0,2.3,185310
234,204,4,5,1,1,1,1,3.3,1,1,0,0.3,229304
327,295,5,5,1,1,1,1,2.2,1,16,0,6.7,277334
302,261,4,5,0,1,1,1,4.5,1,19,0,1.4,258748
270,241,5,4,1,1,1,1,2.5,0,7,0,6.4,221789
329,283,5,4,1,1,1,1,2.2,1,14,0,4.8,288988
240,236,3,3,0,0,0,0,6.1,1,15,0,6.1,177786
235,208,4,3,1,1,1,1,2.5,1,18,0,3.7,216893
172,167,3,1,1,0,1,0,0.5,0,2,0,4.1,139891
260,245,5,4,1,1,1,1,4.5,1,2,0,4.5,241790
202,196,4,2,1,1,0,1,1.8,1,10,0,2.2,188863
207,185,3,4,1,1,0,1,3.4,0,18,0,6.8,164110
192,175,3,1,1,1,0,0,0.5,0,18,0,6.1,144171
197,187,4,4,1,1,1,1,6.5,1,18,0,0.6,178971
234,203,5,5,1,1,0,1,5.6,1,14,0,5.4,194375
276,250,4,3,1,1,0,1,4.1,0,11,0,3.4,213306
221,218,3,2,1,0,0,1,5.5,0,1,0,4.7,171550
252,237,4,3,1,1,1,1,2.8,1,4,1,5.8,264083
125,110,1,2,1,0,0,0,1.3,0,3,0,6.7,99486
287,270,4,3,1,1,1,1,2.9,1,9,0,0.8,260335
312,277,5,5,0,1,1,1,5.3,1,3,0,1.2,269985
143,138,1,1,1,0,1,0,0.5,0,6,1,0.2,137411
347,323,5,3,1,1,1,1,4.2,1,17,0,4.5,284793
185,171,3,1,0,1,0,0,6.1,0,4,0,3.6,133244
252,223,5,2,1,1,1,0,0.8,1,1,0,3.6,229598
320,311,6,6,1,1,1,1,5.4,1,16,0,3.5,261831
293,257,4,3,0,1,1,1,0.4,1,8,0,3.7,268078
285,257,4,2,1,1,1,1,2.8,1,19,0,4.7,244736
170,151,3,4,0,1,1,0,6.7,0,9,0,5.6,127067
188,182,2,3,0,0,0,0,3.6,0,2,0,1.1,137133
313,298,6,4,1,1,1,1,3.3,1,6,1,3.7,313911
256,219,4,4,1,1,1,0,3.1,0,16,0,6.8,194465
398,352,6,7,1,1,1,1,6.1,1,22,0,1.5,329203
162,138,3,3,1,1,0,0,3.7,0,6,0,5.4,128558
239,230,4,5,1,1,1,1,6.9,0,1,0,2.7,197446
163,143,3,2,0,1,0,0,5.7,1,3,0,2.3,132203
268,239,4,5,0,1,1,1,5.4,0,21,0,6.4,205171
108,97,1,1,0,1,0,0,2.7,0,12,0,6.9,87373
337,330,5,3,1,1,1,0,4.1,1,21,0,3.1,254306
121,121,1,2,0,0,0,0,5.3,0,16,0,0.9,84492
150,134,2,1,0,1,0,0,1.2,0,20,0,0.4,123512
258,226,4,3,0,1,1,1,2.1,1,20,0,3.9,226355
332,287,5,4,1,1,1,1,1.8,0,17,0,2.9,255445
727,609,8,9,1,1,1,1,0.1,1,15,0,6.2,589584
187,159,3,2,1,1,1,0,5.8,0,15,0,2.4,149655
310,271,4,5,1,1,1,0,5.4,1,18,0,4.5,243925
210,188,4,4,1,1,1,1,5.1,0,8,0,4.1,174269
170,145,3,3,0,1,0,1,5.5,1,14,0,1.6,152299
360,317,5,3,1,1,1,1,6.5,1,20,0,1.6,292700
497,434,7,7,1,1,1,1,0.9,1,22,0,3.5,406348
225,192,3,3,0,0,1,0,2.8,1,3,0,4.1,189077
580,524,7,6,1,1,1,1,1.1,1,9,0,4.3,465316
142,130,2,1,0,1,0,0,2.7,0,22,0,3.5,106244
169,160,2,1,1,0,1,0,3.2,1,12,0,4.2,141667
219,213,4,3,1,1,1,1,0.3,0,14,0,4.3,189185
262,234,5,2,1,1,1,1,6.1,1,5,0,2.6,240879
662,582,8,5,1,1,1,1,1.6,1,13,0,5.5,521577
279,262,4,2,1,1,1,1,2.9,1,9,0,4.7,242281
293,250,4,5,0,1,1,1,1.3,1,15,0,1.5,261359
229,227,3,3,1,0,0,1,2.1,0,18,0,5.7,176852
269,242,4,4,1,1,1,1,6.3,1,19,0,0.7,234013
144,140,2,1,1,0,1,0,0.3,0,5,0,1.4,127408
273,255,5,2,1,1,1,1,1.3,1,4,0,1.2,251138
229,215,4,5,1,1,1,1,2.2,1,13,0,6.8,204793
307,285,4,3,1,1,0,1,5.8,0,8,0,1.5,238722
280,243,4,3,1,1,0,1,6.4,0,13,0,1.4,208652
354,328,5,2,1,1,0,1,3.8,1,4,1,3.2,344946
253,252,4,3,0,1,1,1,3.1,1,17,0,2.9,214594
301,289,4,4,1,1,1,0,1.8,1,16,0,1.1,247704
561,511,7,4,1,1,1,1,4.5,1,8,0,6.9,453957
100,85,1,1,0,1,0,0,1.6,0,6,0,0.7,89847
277,239,5,4,1,1,1,1,4.7,1,10,0,0.7,257338
139,125,2,3,0,1,0,1,2.9,0,4,0,5.7,124471
149,135,2,3,1,1,1,0,5.7,0,1,0,2.2,128659
233,215,5,2,0,1,1,1,2.9,1,17,0,5.9,209173
269,247,5,5,1,1,1,1,6.6,1,17,0,2.5,227217
212,197,4,3,1,1,1,1,4.6,0,10,0,2.5,178795
132,131,1,1,1,0,0,0,5.5,1,7,0,4.4,104813
174,165,2,1,0,1,1,0,5.7,1,21,0,0.3,145429
136,128,2,1,0,1,1,0,1.8,0,19,0,1.2,115995
123,110,2,2,1,1,0,0,1.2,1,4,0,3.5,115804
277,275,4,5,0,0,1,1,6.3,1,5,0,5.2,232992
207,187,4,3,1,1,1,1,6.4,1,20,0,4.4,187470
234,215,5,5,1,1,1,0,3.3,1,17,0,1.3,193775
253,229,4,5,1,1,1,1,0.6,1,1,0,0.8,244639
180,174,3,2,0,1,0,1,6.5,1,8,0,2.9,161298
239,216,3,2,0,1,0,1,6.4,1,21,0,0.7,200251
197,170,4,2,1,1,1,1,1.2,1,20,0,3.9,192980
273,265,4,5,1,1,1,1,4.4,1,6,1,1.7,272419
154,146,3,3,0,1,1,0,1.4,0,14,1,6.5,144365
127,120,2,2,0,1,0,1,3.7,0,5,0,1.4,122353
306,277,4,2,1,1,0,1,1.4,1,10,0,3.8,262662
272,242,4,4,1,1,1,1,2.6,1,3,0,1.6,248996
225,210,4,3,1,1,0,0,5.2,0,7,0,4.9,156073
220,205,3,2,1,1,0,1,2.3,1,21,0,0.3,203009
711,704,8,7,1,1,1,1,4.1,1,2,0,1.6,591202
331,291,5,3,1,1,1,1,6.8,1,6,0,1.6,282921
154,145,2,2,1,0,0,0,0.8,0,12,0,3.1,119353
167,159,3,2,0,1,1,0,6.6,1,1,0,6.3,136852
424,411,6,7,1,1,1,1,0.6,1,16,0,1.8,359937
157,138,2,2,0,1,1,0,6.5,0,11,0,1.6,122723
193,175,3,3,1,0,0,0,2.8,1,21,0,4.7,147199
236,228,3,4,1,1,1,0,6.9,1,12,0,5.4,188643
322,303,5,2,0,1,1,1,6.9,1,15,0,2.1,265911
466,416,8,8,1,1,1,1,1.7,1,7,0,2.8,393621
293,259,4,3,1,1,1,1,2.5,1,12,0,4.9,263553
305,276,4,5,1,1,1,1,5.4,1,5,0,6.4,261461
276,261,5,3,1,1,1,1,4.6,1,20,0,1.6,240024
152,143,2,1,0,0,0,1,4.3,0,2,0,5.1,126060
111,111,1,1,1,0,1,0,6.6,0,17,0,2.4,73897
347,314,5,3,1,1,1,0,2.4,1,5,0,4.5,285989
246,219,4,2,1,1,1,1,4.5,0,11,0,6.4,201149
280,275,5,3,1,0,0,1,0.5,1,5,0,5.5,241338
271,238,5,2,1,1,1,0,3.3,1,14,0,4.7,223599
258,232,5,2,1,1,1,1,4.6,1,14,0,3.9,232025
295,287,4,2,1,1,1,0,1.4,1,13,0,1.8,244109
339,336,5,4,1,1,1,1,1.9,1,8,0,2.6,295285
197,174,3,1,0,1,1,0,4.2,1,8,0,3.7,166920
120,106,1,2,0,0,0,0,5.5,0,9,0,5.2,79944
219,189,3,2,0,1,0,1,0.7,0,11,0,1.5,185153
269,250,4,5,0,1,1,1,4.7,0,8,0,2.1,214440
139,139,1,2,0,0,0,0,0.9,0,1,0,4.8,114491
239,221,3,3,0,1,0,0,1.8,0,2,0,0.2,192675
136,122,1,1,0,1,0,1,6.5,0,7,0,1.7,121149
184,172,2,1,0,0,0,1,3.4,0,11,0,1.5,146116
241,218,5,4,1,1,1,1,1.8,1,14,0,3.9,222972
250,245,4,5,1,0,1,1,5.8,1,6,0,3.8,211466
140,126,2,1,0,1,1,0,2.7,0,13,0,2.3,119177
333,286,5,4,1,1,0,1,6.9,0,4,0,5.9,251209
459,431,6,7,1,1,1,1,3.6,1,1,0,2.1,389849
234,231,3,3,0,0,0,1,0.1,1,10,0,6.6,212625
303,291,4,4,0,1,0,0,6.4,1,4,0,0.8,242031
193,172,4,5,1,1,1,1,0.1,1,5,0,1.2,214451
252,246,5,3,1,1,1,1,5.6,1,11,0,4.2,215662
264,252,4,5,1,1,1,1,6.8,1,9,0,5.1,228105
107,104,1,2,0,0,0,0,3.2,0,1,0,3.7,82758
307,285,4,2,1,1,1,1,3.5,1,2,0,2.1,279377
359,337,5,2,0,1,1,1,4.9,1,1,0,2.6,302887
190,165,4,5,1,1,1,1,6.4,1,8,0,6.8,186551
103,100,1,1,0,0,0,0,5.5,1,16,0,1.5,81714
213,188,4,4,1,1,1,1,0.8,0,9,1,1.6,224276
440,386,6,5,1,1,1,1,0.9,1,2,0,6.2,389387
273,266,5,4,1,1,1,1,1.7,1,2,0,6.3,248629
262,255,5,3,1,1,1,1,4.1,1,20,0,3.1,224591
238,213,3,1,0,1,0,0,2.7,1,8,0,5.8,186688
239,231,3,1,1,1,0,1,3.5,0,10,0,1.7,204958
345,313,5,3,1,1,1,1,1.6,1,12,0,1.5,309439
181,160,3,2,0,1,0,1,1.6,0,3,0,4.9,153321
221,198,3,2,1,1,0,0,5.1,1,7,0,6.2,172581
234,211,3,3,1,0,0,1,0.1,0,14,0,5.5,192051
238,215,5,5,1,1,1,1,1.1,1,2,0,2.5,228720
390,339,6,7,1,1,1,1,4.2,1,10,0,4.6,320830
220,206,3,3,0,0,0,1,5.4,0,11,0,2.9,166182
266,264,4,3,1,1,1,0,4.1,1,17,0,6.5,206328
212,209,4,3,1,1,1,0,3.3,1,19,1,2.6,188503
305,292,4,5,0,1,1,1,5.1,1,9,0,5.7,254308
102,92,1,2,0,0,0,1,6.2,1,5,0,1.9,98322
335,324,5,2,1,1,1,1,6.4,0,16,0,6.3,238560
154,154,2,3,0,0,1,0,1.4,1,7,0,6.1,127707
132,131,1,2,0,0,0,0,0.5,0,12,0,6.3,98485
297,292,4,5,1,1,0,1,1.2,1,9,0,4.8,262022
128,114,1,2,0,0,0,0,2.3,0,21,0,4.6,88724
149,149,2,3,1,0,1,0,0.8,0,1,0,6.6,125606
283,253,4,5,0,1,0,1,4.9,0,14,0,3.2,216049
318,304,5,3,1,1,1,1,5.6,1,1,0,1.1,275205
721,622,8,6,1,1,1,1,0.2,1,19,0,2.9,554763
246,217,5,2,1,1,1,1,6.5,1,3,1,2.8,253516
121,108,2,2,1,1,1,0,4.2,1,15,0,6.1,109315
271,238,4,3,1,1,1,1,2.8,1,2,0,3.5,255461
352,312,6,4,1,1,1,1,0.2,1,21,0,4.6,300457
462,396,7,7,1,1,1,1,2.6,0,2,0,2.4,371608
238,236,3,2,1,0,0,0,1.5,0,6,0,2.4,173816
269,252,4,5,1,1,1,1,6.4,1,21,0,4.1,229505
341,310,5,3,1,1,1,1,2.9,1,6,0,0.8,308886
176,166,3,4,1,1,0,0,2.6,1,12,0,0.4,154390
193,170,4,4,1,1,1,0,0.9,1,2,0,2.7,184697
359,359,5,3,1,1,1,1,3.1,1,16,0,1.3,300272
237,222,3,1,1,1,0,0,3.2,0,11,0,4.3,168834
447,401,6,5,0,1,1,1,6.5,1,4,0,5.3,370722
129,113,2,2,0,0,0,1,1.6,0,7,0,0.4,126307
338,288,5,4,0,1,1,1,6.1,1,14,0,3.2,284354
259,237,4,3,1,1,1,0,6.3,1,17,0,3.9,204589
431,384,8,9,1,1,1,1,0.1,1,7,0,4.6,376014
247,213,4,3,1,1,1,1,1.5,0,9,0,3.6,207601
155,143,2,2,0,1,0,0,3.6,1,20,0,2.7,126061
194,180,3,4,0,0,0,1,1.5,0,4,0,1.3,164366
315,301,5,3,1,1,1,1,4.2,1,12,0,5.4,264883
275,251,4,5,1,1,0,1,6.8,1,4,0,1.9,236178
129,128,1,2,0,0,0,0,5.5,0,9,0,0.5,95876
107,99,1,1,1,0,0,0,5.5,0,10,0,5.2,72259
154,144,3,3,1,1,1,0,6.9,0,19,0,1.5,120837
596,583,7,7,1,1,1,1,0.1,1,6,0,1.2,503228
