land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
229,223,4,4.0,1,1,1,1,1.8,0,16,0,2.1,190266.0
598,560,7,8.0,1,1,1,1,1.9,1,2,1,6.5,554660.0
179,159,2,1.0,0,1,0,1,2.1,0,19,0,4.9,143252.0
156,148,2,1.0,0,0,0,0,3.9,0,3,0,3.8,117061.0
139,120,1,1.0,0,1,0,0,6.6,1,18,0,0.4,117543.0
545,439,8,8.0,1,1,1,1,6.8,1,8,0,0.3,456066.0
241,207,4,2.0,0,1,1,1,4.3,1,1,0,4.2,225965.0
125,112,1,1.0,0,1,1,0,4.6,1,16,0,5.2,114027.0
266,258,4,3.0,0,1,1,1,3.7,0,17,0,4.3,199240.0
297,266,5,5.0,1,1,1,1,2.4,1,7,0,0.4,267789.0
238,236,5,4.0,1,0,1,1,0.3,1,9,0,5.3,225874.0
192,177,4,4.0,0,1,1,1,2.1,1,6,0,,190376.0
218,210,3,3.0,1,0,0,0,4.3,1,15,0,0.1,171640.0
209,189,3,4.0,0,1,1,0,5.9,0,16,0,2.9,158441.0
172,152,3,,1,1,1,0,4.4,1,12,0,4.4,148683.0
141,121,1,2.0,0,0,1,0,1.5,1,14,0,,127680.0
126,112,2,1.0,1,0,0,1,4.9,0,7,0,3.9,107864.0
334,303,5,3.0,1,1,1,1,0.3,1,10,0,,298182.0
340,305,5,2.0,1,1,1,1,5.8,1,4,0,2.7,286364.0
297,267,4,4.0,1,1,1,1,3.4,1,10,0,3.1,262667.0
213,197,3,3.0,0,1,0,0,5.8,0,13,0,3.8,147080.0
294,275,4,2.0,1,1,1,1,5.8,1,7,0,0.8,251737.0
155,152,3,3.0,1,0,0,1,1.2,1,17,0,,150153.0
236,219,4,4.0,1,1,1,0,0.8,0,11,0,,192911.0
124,117,1,2.0,0,0,0,0,3.9,0,16,0,4.1,92173.0
217,188,4,4.0,1,1,1,1,0.9,1,9,0,0.6,218192.0
242,213,4,5.0,1,1,1,1,4.1,1,19,0,2.6,215565.0
289,266,5,4.0,1,1,1,1,1.4,1,8,0,3.9,253851.0
385,339,6,4.0,1,1,1,1,5.5,1,13,0,3.7,318061.0
239,222,3,3.0,1,1,0,1,2.8,0,10,0,3.8,191424.0
395,338,6,7.0,1,1,1,1,0.5,1,4,0,6.7,346639.0
242,241,5,2.0,1,1,1,1,4.4,1,18,0,2.6,205230.0
165,150,2,1.0,0,1,0,0,0.5,1,18,0,4.6,140896.0
178,153,3,1.0,1,1,1,0,3.5,0,19,0,2.7,146777.0
472,412,8,8.0,1,1,1,1,4.2,1,16,0,6.3,385713.0
152,135,3,3.0,1,1,0,0,6.8,1,17,0,1.6,128503.0
342,311,5,5.0,1,1,1,1,4.9,1,17,0,1.1,285002.0
185,158,2,3.0,0,1,1,0,0.1,1,8,0,0.3,184252.0
245,231,5,3.0,1,1,1,1,0.3,1,18,0,2.9,234373.0
788,737,8,7.0,1,1,1,1,4.2,1,12,0,6.8,590920.0
245,244,5,5.0,1,0,1,1,5.5,1,17,0,4.2,199506.0
182,179,2,3.0,0,0,0,1,0.6,0,3,0,6.1,155236.0
172,163,3,2.0,1,0,0,1,3.4,0,18,0,0.6,140833.0
201,184,4,5.0,1,1,1,0,2.7,1,19,0,,171868.0
205,186,3,2.0,0,1,1,0,4.3,0,3,0,1.4,162961.0
494,493,7,5.0,1,1,1,1,3.7,0,22,0,2.6,355870.0
208,205,3,1.0,0,0,1,0,3.1,1,9,0,0.7,174477.0
301,286,5,5.0,1,1,1,1,0.8,1,10,0,4.2,265112.0
277,251,5,5.0,1,1,1,1,0.9,1,9,0,3.5,250658.0
228,203,4,5.0,1,1,1,1,4.8,0,4,0,4.7,187913.0
324,304,5,2.0,1,1,1,1,3.1,1,16,0,1.5,279215.0
305,291,4,5.0,1,1,1,1,6.1,1,1,0,1.4,266848.0
308,274,4,5.0,1,1,0,1,0.6,1,3,1,6.8,313214.0
299,276,5,4.0,1,1,1,1,2.9,1,10,0,2.9,261575.0
147,135,1,2.0,1,0,0,0,4.2,1,6,0,0.4,118821.0
260,252,4,5.0,0,1,1,1,2.5,1,16,0,3.9,225944.0
402,346,6,6.0,1,1,1,1,5.2,1,8,0,0.6,338358.0
236,228,5,2.0,1,1,1,1,4.4,1,6,0,4.2,207907.0
254,236,5,5.0,1,1,1,1,4.8,1,19,0,1.8,216265.0
171,171,3,1.0,0,0,0,0,2.4,1,22,0,,126354.0
268,231,4,2.0,1,1,0,1,2.6,0,19,0,1.9,211821.0
138,132,2,3.0,1,1,0,1,5.5,0,4,0,0.6,126761.0
317,293,5,2.0,1,1,1,1,2.4,1,5,0,4.6,284602.0
223,193,4,3.0,1,1,0,1,0.5,1,8,0,4.9,205589.0
265,237,4,4.0,1,1,0,0,6.2,1,12,1,2.4,232582.0
312,289,5,2.0,1,1,1,1,3.4,1,4,0,,280787.0
233,205,3,1.0,1,0,0,0,1.4,0,9,0,4.7,163236.0
256,231,4,3.0,1,1,0,1,6.3,1,16,0,3.5,213408.0
299,258,5,2.0,1,1,1,1,6.9,1,6,0,2.5,256924.0
130,111,1,1.0,1,1,0,0,2.7,0,17,0,2.8,102607.0
333,304,5,3.0,1,1,1,1,5.3,1,19,0,0.7,277482.0
309,285,4,5.0,1,1,1,1,6.3,0,21,0,3.6,237380.0
180,173,3,2.0,0,0,0,1,6.5,0,2,0,2.1,145454.0
281,281,4,2.0,0,1,1,1,4.6,1,9,0,2.1,236911.0
268,242,5,3.0,1,1,1,1,1.4,1,3,0,1.2,250042.0
357,323,6,5.0,1,1,1,1,3.2,1,13,0,4.9,306261.0
177,174,3,2.0,1,0,0,0,4.3,0,18,0,1.4,130352.0
200,191,4,5.0,0,1,1,1,4.7,1,17,0,3.3,174543.0
325,312,6,7.0,1,1,1,1,2.2,1,2,0,4.6,295470.0
333,302,5,3.0,1,1,1,1,2.3,1,1,0,1.9,298235.0
410,405,6,5.0,0,1,1,1,0.8,1,18,0,3.9,329859.0
260,241,4,2.0,0,1,0,1,6.1,1,2,0,5.4,215891.0
307,304,5,2.0,1,1,1,1,6.4,1,18,0,4.6,252385.0
144,129,2,2.0,0,1,0,1,3.6,0,3,0,3.3,123798.0
196,172,3,3.0,1,1,1,0,6.5,0,4,0,6.4,154595.0
104,92,1,1.0,1,1,0,0,0.3,0,8,0,5.3,101070.0
130,116,1,1.0,0,0,0,0,2.1,0,11,0,4.3,90087.0
306,283,4,5.0,1,1,1,0,6.7,0,10,0,1.6,218560.0
540,479,7,5.0,1,1,1,1,0.7,0,17,0,2.6,392510.0
221,205,3,4.0,1,1,1,0,6.7,0,16,0,6.4,158415.0
230,222,4,5.0,1,1,1,0,4.6,1,2,0,4.7,195234.0
237,226,4,2.0,1,1,1,1,5.6,1,4,0,,212381.0
122,112,2,1.0,0,0,0,0,0.8,1,19,0,4.9,104430.0
173,156,3,3.0,0,1,0,0,3.5,0,1,0,2.1,129435.0
207,195,4,5.0,1,1,1,1,0.2,1,20,0,1.7,204226.0
160,154,2,2.0,0,1,0,1,2.4,0,10,0,2.7,139116.0
203,187,4,5.0,1,1,1,1,2.5,1,3,0,1.8,200460.0
248,221,5,4.0,1,1,1,1,4.4,1,4,0,1.8,235166.0
270,256,5,2.0,1,1,1,1,5.1,0,12,0,1.9,215143.0
265,253,5,2.0,1,1,1,1,4.7,1,12,0,6.9,237352.0
319,309,6,4.0,1,1,1,1,5.1,1,4,0,2.6,282622.0
100,97,1,1.0,0,0,0,0,5.8,0,20,0,0.9,73025.0
195,170,3,2.0,0,1,0,0,1.1,1,2,0,5.6,162681.0
462,424,6,4.0,1,1,1,1,5.1,1,16,0,5.2,359706.0
219,217,4,2.0,1,1,0,1,4.1,1,16,0,4.5,193371.0
321,280,5,3.0,1,1,1,1,5.2,1,4,0,6.1,275119.0
369,353,6,7.0,1,1,1,1,0.4,1,8,0,3.1,335145.0
172,163,2,3.0,1,1,0,0,4.1,0,5,0,5.7,128260.0
203,201,3,3.0,1,0,0,1,3.1,1,19,0,3.6,175727.0
172,172,2,3.0,0,0,1,0,0.5,0,15,0,2.5,135895.0
252,252,5,4.0,1,1,1,1,3.8,1,19,0,6.8,213772.0
155,151,2,1.0,0,0,1,0,2.2,0,1,0,6.5,117536.0
158,138,2,1.0,0,1,1,0,6.6,0,17,0,1.1,123762.0
345,331,5,3.0,1,1,1,1,6.4,1,19,0,5.6,279664.0
339,307,6,6.0,1,1,1,1,5.4,1,15,0,0.6,281674.0
541,515,7,7.0,1,1,1,1,3.4,1,10,0,1.3,446681.0
126,110,1,1.0,0,0,0,0,3.8,0,11,0,2.7,92094.0
245,224,5,3.0,0,1,1,1,6.5,1,13,0,1.7,216746.0
104,94,1,1.0,1,1,1,0,1.4,0,22,0,0.3,105097.0
182,164,3,4.0,0,1,0,0,4.8,1,22,0,4.9,140145.0
255,243,4,3.0,1,1,1,0,2.5,1,4,0,2.6,218223.0
355,310,6,5.0,1,1,1,1,4.6,1,16,0,1.3,303332.0
180,177,2,3.0,1,0,0,1,5.4,0,1,0,0.8,154138.0
357,314,5,2.0,1,1,1,1,3.1,1,21,1,1.6,330131.0
295,279,4,2.0,0,1,1,1,0.1,1,11,0,6.4,270533.0
302,301,5,3.0,1,0,1,1,2.5,1,17,0,1.5,247574.0
270,251,5,2.0,1,1,1,1,1.3,1,17,0,3.1,242312.0
374,360,6,7.0,1,1,1,1,1.2,1,12,1,4.3,355200.0
506,456,7,7.0,1,1,1,1,2.5,1,16,0,6.4,406935.0
489,480,7,5.0,1,1,1,1,5.3,1,13,0,6.8,382911.0
164,146,3,4.0,0,0,0,0,1.1,1,2,0,6.6,129648.0
200,184,4,5.0,1,1,1,1,2.5,1,16,0,4.9,
145,130,1,2.0,0,1,0,0,2.9,0,4,0,3.3,116741.0
139,128,2,1.0,0,1,0,0,2.5,1,4,0,5.8,116821.0
156,141,3,3.0,1,1,1,0,3.2,0,22,0,3.3,123989.0
280,259,4,3.0,1,1,1,1,4.7,1,22,0,5.5,229834.0
281,261,4,5.0,1,1,1,1,6.3,1,13,0,1.7,241996.0
304,302,4,4.0,1,1,1,0,5.3,1,16,0,3.5,228561.0
256,246,5,2.0,1,1,1,1,1.2,1,8,0,5.7,235732.0
192,167,3,3.0,1,1,0,1,3.2,0,17,0,2.5,157762.0
310,279,4,5.0,0,1,1,1,3.8,1,18,0,3.7,264536.0
275,266,4,5.0,1,1,1,1,5.7,1,15,0,6.4,232594.0
265,256,5,2.0,1,1,1,1,2.4,1,11,0,6.8,235199.0
179,176,3,1.0,0,0,0,0,6.7,1,13,0,4.8,134629.0
264,242,5,2.0,1,1,1,0,1.5,1,12,0,1.5,229708.0
308,268,5,2.0,0,1,1,1,6.2,0,9,0,3.4,238352.0
386,374,6,4.0,1,1,1,1,4.2,1,17,0,,312647.0
141,122,1,1.0,0,1,0,0,0.7,0,4,0,5.9,120530.0
193,183,3,1.0,1,0,0,0,6.7,0,7,0,0.3,144167.0
245,238,5,5.0,1,1,1,1,1.7,1,22,0,0.7,224447.0
134,122,2,3.0,0,1,0,0,6.5,0,2,0,0.5,106652.0
224,218,3,1.0,1,0,0,1,0.4,1,4,0,1.3,218065.0
340,338,5,5.0,1,1,1,1,1.4,1,19,0,2.2,293515.0
238,210,3,1.0,1,1,0,1,6.2,1,2,0,1.2,208986.0
262,228,4,4.0,1,1,0,1,2.7,0,17,0,6.8,195393.0
243,233,5,3.0,1,1,1,1,3.2,1,17,0,0.3,222888.0
313,275,5,3.0,1,1,1,1,2.7,1,15,0,2.5,279073.0
167,161,2,,0,1,0,0,1.6,1,7,0,0.1,150864.0
244,219,4,3.0,1,1,1,1,2.1,1,3,0,1.1,232444.0
268,267,5,2.0,0,1,1,1,2.8,1,17,0,4.5,224009.0
280,278,4,5.0,1,1,1,1,2.3,1,3,0,5.1,254316.0
297,272,4,3.0,1,1,1,1,4.7,0,22,0,,218471.0
251,227,4,,1,1,0,1,3.4,1,15,0,2.3,212111.0
325,302,5,5.0,0,1,0,1,4.8,1,12,0,5.3,264051.0
575,471,8,6.0,1,1,1,1,3.1,1,11,0,3.2,476967.0
270,242,4,3.0,1,1,0,1,0.5,1,6,0,0.2,253906.0
197,170,3,1.0,0,1,0,1,6.5,1,9,0,5.5,171732.0
599,589,7,4.0,1,1,1,1,5.5,1,22,0,1.9,463487.0
275,238,4,2.0,1,1,1,1,3.9,1,17,0,4.8,233959.0
301,284,5,3.0,1,1,1,1,3.5,1,7,0,0.2,267383.0
289,262,5,4.0,0,1,1,1,1.5,0,3,0,1.2,248176.0
224,198,4,3.0,1,1,1,0,1.6,1,11,0,,201822.0
315,314,6,6.0,1,1,1,1,6.3,1,13,0,0.7,269782.0
192,177,3,4.0,1,0,0,1,4.6,1,4,0,4.7,173084.0
269,239,5,4.0,1,1,1,1,3.9,1,13,0,3.2,244550.0
212,192,3,3.0,1,0,0,0,6.7,1,15,0,5.6,152168.0
102,94,1,1.0,0,1,0,0,3.5,0,7,0,1.6,84668.0
123,118,2,1.0,0,0,0,0,2.5,0,7,0,0.4,100543.0
215,209,4,4.0,1,1,1,1,5.2,0,4,0,,176344.0
196,174,4,4.0,1,1,0,1,1.1,1,16,0,2.3,185310.0
234,204,4,5.0,1,1,1,1,3.3,1,1,0,0.3,229304.0
327,295,5,5.0,1,1,1,1,2.2,1,16,0,6.7,277334.0
302,261,4,5.0,0,1,1,1,4.5,1,19,0,1.4,258748.0
270,241,5,4.0,1,1,1,1,2.5,0,7,0,6.4,221789.0
329,283,5,4.0,1,1,1,1,2.2,1,14,0,,288988.0
240,236,3,3.0,0,0,0,0,6.1,1,15,0,6.1,177786.0
235,208,4,3.0,1,1,1,1,2.5,1,18,0,3.7,216893.0
172,167,3,1.0,1,0,1,0,0.5,0,2,0,4.1,139891.0
260,245,5,4.0,1,1,1,1,4.5,1,2,0,4.5,241790.0
202,196,4,2.0,1,1,0,1,1.8,1,10,0,2.2,188863.0
207,185,3,4.0,1,1,0,1,3.4,0,18,0,6.8,164110.0
192,175,3,1.0,1,1,0,0,0.5,0,18,0,6.1,144171.0
197,187,4,4.0,1,1,1,1,6.5,1,18,0,0.6,178971.0
234,203,5,5.0,1,1,0,1,5.6,1,14,0,5.4,194375.0
276,250,4,3.0,1,1,0,1,4.1,0,11,0,3.4,213306.0
221,218,3,2.0,1,0,0,1,5.5,0,1,0,4.7,171550.0
252,237,4,3.0,1,1,1,1,2.8,1,4,1,5.8,264083.0
125,110,1,2.0,1,0,0,0,1.3,0,3,0,6.7,99486.0
287,270,4,3.0,1,1,1,1,2.9,1,9,0,0.8,260335.0
312,277,5,5.0,0,1,1,1,5.3,1,3,0,1.2,269985.0
143,138,1,1.0,1,0,1,0,0.5,0,6,1,0.2,137411.0
347,323,5,3.0,1,1,1,1,4.2,1,17,0,4.5,284793.0
185,171,3,1.0,0,1,0,0,6.1,0,4,0,3.6,133244.0
252,223,5,2.0,1,1,1,0,0.8,1,1,0,3.6,229598.0
320,311,6,6.0,1,1,1,1,5.4,1,16,0,3.5,261831.0
293,257,4,3.0,0,1,1,1,0.4,1,8,0,3.7,268078.0
285,257,4,2.0,1,1,1,1,2.8,1,19,0,4.7,244736.0
170,151,3,4.0,0,1,1,0,6.7,0,9,0,5.6,127067.0
188,182,2,3.0,0,0,0,0,3.6,0,2,0,1.1,137133.0
313,298,6,,1,1,1,1,3.3,1,6,1,3.7,313911.0
256,219,4,4.0,1,1,1,0,3.1,0,16,0,6.8,194465.0
398,352,6,7.0,1,1,1,1,6.1,1,22,0,1.5,329203.0
162,138,3,3.0,1,1,0,0,3.7,0,6,0,5.4,128558.0
239,230,4,,1,1,1,1,6.9,0,1,0,2.7,197446.0
163,143,3,2.0,0,1,0,0,5.7,1,3,0,2.3,132203.0
268,239,4,5.0,0,1,1,1,5.4,0,21,0,6.4,205171.0
108,97,1,1.0,0,1,0,0,2.7,0,12,0,6.9,87373.0
337,330,5,3.0,1,1,1,0,4.1,1,21,0,,254306.0
121,121,1,2.0,0,0,0,0,5.3,0,16,0,0.9,84492.0
150,134,2,1.0,0,1,0,0,1.2,0,20,0,0.4,123512.0
258,226,4,3.0,0,1,1,1,2.1,1,20,0,3.9,226355.0
332,287,5,4.0,1,1,1,1,1.8,0,17,0,2.9,255445.0
727,609,8,9.0,1,1,1,1,0.1,1,15,0,6.2,589584.0
187,159,3,2.0,1,1,1,0,5.8,0,15,0,2.4,149655.0
310,271,4,5.0,1,1,1,0,5.4,1,18,0,4.5,243925.0
210,188,4,4.0,1,1,1,1,5.1,0,8,0,4.1,174269.0
170,145,3,3.0,0,1,0,1,5.5,1,14,0,1.6,152299.0
360,317,5,3.0,1,1,1,1,6.5,1,20,0,1.6,292700.0
497,434,7,7.0,1,1,1,1,0.9,1,22,0,3.5,406348.0
225,192,3,3.0,0,0,1,0,2.8,1,3,0,4.1,189077.0
580,524,7,6.0,1,1,1,1,1.1,1,9,0,4.3,465316.0
142,130,2,1.0,0,1,0,0,2.7,0,22,0,3.5,106244.0
169,160,2,1.0,1,0,1,0,3.2,1,12,0,4.2,141667.0
219,213,4,3.0,1,1,1,1,0.3,0,14,0,4.3,189185.0
262,234,5,2.0,1,1,1,1,6.1,1,5,0,2.6,240879.0
662,582,8,,1,1,1,1,1.6,1,13,0,5.5,521577.0
279,262,4,2.0,1,1,1,1,2.9,1,9,0,4.7,242281.0
293,250,4,5.0,0,1,1,1,1.3,1,15,0,1.5,261359.0
229,227,3,3.0,1,0,0,1,2.1,0,18,0,5.7,176852.0
269,242,4,4.0,1,1,1,1,6.3,1,19,0,0.7,234013.0
144,140,2,1.0,1,0,1,0,0.3,0,5,0,1.4,127408.0
273,255,5,2.0,1,1,1,1,1.3,1,4,0,1.2,251138.0
229,215,4,5.0,1,1,1,1,2.2,1,13,0,6.8,204793.0
307,285,4,3.0,1,1,0,1,5.8,0,8,0,1.5,238722.0
280,243,4,3.0,1,1,0,1,6.4,0,13,0,1.4,208652.0
354,328,5,2.0,1,1,0,1,3.8,1,4,1,3.2,344946.0
253,252,4,3.0,0,1,1,1,3.1,1,17,0,2.9,214594.0
301,289,4,4.0,1,1,1,0,1.8,1,16,0,1.1,247704.0
561,511,7,4.0,1,1,1,1,4.5,1,8,0,6.9,453957.0
100,85,1,1.0,0,1,0,0,1.6,0,6,0,0.7,89847.0
277,239,5,4.0,1,1,1,1,4.7,1,10,0,0.7,257338.0
139,125,2,3.0,0,1,0,1,2.9,0,4,0,5.7,124471.0
149,135,2,3.0,1,1,1,0,5.7,0,1,0,2.2,128659.0
233,215,5,2.0,0,1,1,1,2.9,1,17,0,5.9,209173.0
269,247,5,5.0,1,1,1,1,6.6,1,17,0,2.5,227217.0
212,197,4,3.0,1,1,1,1,4.6,0,10,0,2.5,178795.0
132,131,1,1.0,1,0,0,0,5.5,1,7,0,4.4,104813.0
174,165,2,1.0,0,1,1,0,5.7,1,21,0,0.3,
136,128,2,1.0,0,1,1,0,1.8,0,19,0,1.2,115995.0
123,110,2,2.0,1,1,0,0,1.2,1,4,0,3.5,115804.0
277,275,4,5.0,0,0,1,1,6.3,1,5,0,5.2,232992.0
207,187,4,3.0,1,1,1,1,6.4,1,20,0,4.4,187470.0
234,215,5,5.0,1,1,1,0,3.3,1,17,0,1.3,193775.0
253,229,4,5.0,1,1,1,1,0.6,1,1,0,0.8,244639.0
180,174,3,2.0,0,1,0,1,6.5,1,8,0,,161298.0
239,216,3,2.0,0,1,0,1,6.4,1,21,0,0.7,200251.0
197,170,4,2.0,1,1,1,1,1.2,1,20,0,3.9,192980.0
273,265,4,5.0,1,1,1,1,4.4,1,6,1,1.7,272419.0
154,146,3,3.0,0,1,1,0,1.4,0,14,1,6.5,144365.0
127,120,2,2.0,0,1,0,1,3.7,0,5,0,,122353.0
306,277,4,2.0,1,1,0,1,1.4,1,10,0,3.8,262662.0
272,242,4,4.0,1,1,1,1,2.6,1,3,0,1.6,248996.0
225,210,4,3.0,1,1,0,0,5.2,0,7,0,4.9,156073.0
220,205,3,2.0,1,1,0,1,2.3,1,21,0,0.3,203009.0
711,704,8,7.0,1,1,1,1,4.1,1,2,0,,591202.0
331,291,5,3.0,1,1,1,1,6.8,1,6,0,1.6,282921.0
154,145,2,2.0,1,0,0,0,0.8,0,12,0,3.1,119353.0
167,159,3,2.0,0,1,1,0,6.6,1,1,0,6.3,136852.0
424,411,6,7.0,1,1,1,1,0.6,1,16,0,1.8,359937.0
157,138,2,2.0,0,1,1,0,6.5,0,11,0,1.6,122723.0
193,175,3,3.0,1,0,0,0,2.8,1,21,0,4.7,147199.0
236,228,3,4.0,1,1,1,0,6.9,1,12,0,5.4,188643.0
322,303,5,2.0,0,1,1,1,6.9,1,15,0,2.1,265911.0
466,416,8,8.0,1,1,1,1,1.7,1,7,0,2.8,393621.0
293,259,4,3.0,1,1,1,1,2.5,1,12,0,4.9,263553.0
305,276,4,5.0,1,1,1,1,5.4,1,5,0,6.4,261461.0
276,261,5,3.0,1,1,1,1,4.6,1,20,0,1.6,240024.0
152,143,2,1.0,0,0,0,1,4.3,0,2,0,5.1,126060.0
111,111,1,1.0,1,0,1,0,6.6,0,17,0,2.4,73897.0
347,314,5,3.0,1,1,1,0,2.4,1,5,0,4.5,285989.0
246,219,4,2.0,1,1,1,1,4.5,0,11,0,6.4,201149.0
280,275,5,3.0,1,0,0,1,0.5,1,5,0,5.5,241338.0
271,238,5,2.0,1,1,1,0,3.3,1,14,0,4.7,223599.0
258,232,5,2.0,1,1,1,1,4.6,1,14,0,3.9,232025.0
295,287,4,2.0,1,1,1,0,1.4,1,13,0,1.8,244109.0
339,336,5,4.0,1,1,1,1,1.9,1,8,0,2.6,295285.0
197,174,3,,0,1,1,0,4.2,1,8,0,3.7,166920.0
120,106,1,2.0,0,0,0,0,5.5,0,9,0,5.2,79944.0
219,189,3,2.0,0,1,0,1,0.7,0,11,0,1.5,185153.0
269,250,4,5.0,0,1,1,1,4.7,0,8,0,2.1,214440.0
139,139,1,2.0,0,0,0,0,0.9,0,1,0,4.8,114491.0
239,221,3,3.0,0,1,0,0,1.8,0,2,0,0.2,192675.0
136,122,1,1.0,0,1,0,1,6.5,0,7,0,1.7,121149.0
184,172,2,1.0,0,0,0,1,3.4,0,11,0,1.5,146116.0
241,218,5,,1,1,1,1,1.8,1,14,0,3.9,222972.0
250,245,4,5.0,1,0,1,1,5.8,1,6,0,3.8,211466.0
140,126,2,1.0,0,1,1,0,2.7,0,13,0,2.3,119177.0
333,286,5,4.0,1,1,0,1,6.9,0,4,0,5.9,251209.0
459,431,6,7.0,1,1,1,1,3.6,1,1,0,2.1,389849.0
234,231,3,3.0,0,0,0,1,0.1,1,10,0,6.6,212625.0
303,291,4,4.0,0,1,0,0,6.4,1,4,0,,242031.0
193,172,4,5.0,1,1,1,1,0.1,1,5,0,1.2,214451.0
252,246,5,3.0,1,1,1,1,5.6,1,11,0,4.2,215662.0
264,252,4,5.0,1,1,1,1,6.8,1,9,0,5.1,228105.0
107,104,1,2.0,0,0,0,0,3.2,0,1,0,,82758.0
307,285,4,2.0,1,1,1,1,3.5,1,2,0,2.1,279377.0
359,337,5,2.0,0,1,1,1,4.9,1,1,0,2.6,302887.0
190,165,4,5.0,1,1,1,1,6.4,1,8,0,6.8,186551.0
103,100,1,1.0,0,0,0,0,5.5,1,16,0,1.5,81714.0
213,188,4,4.0,1,1,1,1,0.8,0,9,1,1.6,224276.0
440,386,6,5.0,1,1,1,1,0.9,1,2,0,6.2,389387.0
273,266,5,4.0,1,1,1,1,1.7,1,2,0,6.3,248629.0
262,255,5,3.0,1,1,1,1,4.1,1,20,0,3.1,224591.0
238,213,3,1.0,0,1,0,0,2.7,1,8,0,5.8,186688.0
239,231,3,1.0,1,1,0,1,3.5,0,10,0,1.7,204958.0
345,313,5,3.0,1,1,1,1,1.6,1,12,0,1.5,309439.0
181,160,3,2.0,0,1,0,1,1.6,0,3,0,,153321.0
221,198,3,2.0,1,1,0,0,5.1,1,7,0,6.2,172581.0
234,211,3,3.0,1,0,0,1,0.1,0,14,0,5.5,192051.0
238,215,5,5.0,1,1,1,1,1.1,1,2,0,2.5,228720.0
390,339,6,,1,1,1,1,4.2,1,10,0,4.6,320830.0
220,206,3,3.0,0,0,0,1,5.4,0,11,0,2.9,166182.0
266,264,4,3.0,1,1,1,0,4.1,1,17,0,6.5,206328.0
212,209,4,3.0,1,1,1,0,3.3,1,19,1,2.6,188503.0
305,292,4,5.0,0,1,1,1,5.1,1,9,0,5.7,254308.0
102,92,1,2.0,0,0,0,1,6.2,1,5,0,1.9,98322.0
335,324,5,2.0,1,1,1,1,6.4,0,16,0,6.3,238560.0
154,154,2,3.0,0,0,1,0,1.4,1,7,0,6.1,127707.0
132,131,1,2.0,0,0,0,0,0.5,0,12,0,6.3,98485.0
297,292,4,5.0,1,1,0,1,1.2,1,9,0,4.8,262022.0
128,114,1,2.0,0,0,0,0,2.3,0,21,0,4.6,88724.0
149,149,2,3.0,1,0,1,0,0.8,0,1,0,6.6,125606.0
283,253,4,5.0,0,1,0,1,4.9,0,14,0,3.2,216049.0
318,304,5,3.0,1,1,1,1,5.6,1,1,0,1.1,275205.0
721,622,8,6.0,1,1,1,1,0.2,1,19,0,2.9,554763.0
246,217,5,2.0,1,1,1,1,6.5,1,3,1,2.8,253516.0
121,108,2,,1,1,1,0,4.2,1,15,0,6.1,109315.0
271,238,4,3.0,1,1,1,1,2.8,1,2,0,3.5,255461.0
352,312,6,4.0,1,1,1,1,0.2,1,21,0,4.6,300457.0
462,396,7,7.0,1,1,1,1,2.6,0,2,0,2.4,371608.0
238,236,3,2.0,1,0,0,0,1.5,0,6,0,2.4,173816.0
269,252,4,5.0,1,1,1,1,6.4,1,21,0,,229505.0
341,310,5,3.0,1,1,1,1,2.9,1,6,0,0.8,308886.0
176,166,3,4.0,1,1,0,0,2.6,1,12,0,0.4,154390.0
193,170,4,4.0,1,1,1,0,0.9,1,2,0,2.7,184697.0
359,359,5,3.0,1,1,1,1,3.1,1,16,0,1.3,300272.0
237,222,3,1.0,1,1,0,0,3.2,0,11,0,4.3,168834.0
447,401,6,5.0,0,1,1,1,6.5,1,4,0,5.3,370722.0
129,113,2,,0,0,0,1,1.6,0,7,0,0.4,126307.0
338,288,5,4.0,0,1,1,1,6.1,1,14,0,3.2,284354.0
259,237,4,3.0,1,1,1,0,6.3,1,17,0,3.9,204589.0
431,384,8,9.0,1,1,1,1,0.1,1,7,0,4.6,376014.0
247,213,4,3.0,1,1,1,1,1.5,0,9,0,3.6,207601.0
155,143,2,2.0,0,1,0,0,3.6,1,20,0,2.7,126061.0
194,180,3,4.0,0,0,0,1,1.5,0,4,0,1.3,164366.0
315,301,5,3.0,1,1,1,1,4.2,1,12,0,5.4,264883.0
275,251,4,5.0,1,1,0,1,6.8,1,4,0,1.9,236178.0
129,128,1,2.0,0,0,0,0,5.5,0,9,0,0.5,95876.0
107,99,1,,1,0,0,0,5.5,0,10,0,,72259.0
154,144,3,3.0,1,1,1,0,6.9,0,19,0,1.5,120837.0
596,583,7,7.0,1,1,1,1,0.1,1,6,0,1.2,503228.0
138,135,1,2.0,0,0,0,1,0.4,0,15,0,0.4,133178.0
160,151,2,2.0,1,1,0,0,6.1,0,6,0,3.5,120546.0
231,224,4,2.0,1,1,1,1,5.2,1,8,0,2.3,203510.0
127,114,1,2.0,0,1,0,0,4.8,0,22,0,5.1,92491.0
285,283,4,4.0,1,1,1,1,4.3,1,4,0,2.9,252724.0
259,228,4,5.0,0,1,1,1,5.3,1,9,0,6.1,226313.0
179,164,2,3.0,0,0,0,0,6.8,0,16,0,3.2,118820.0
